

6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;9,7,0,-1;7,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;9,7,0,-1;7,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;1,7,0,-1;9,7,0,-1;7,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;1,7,0,-1;9,7,0,-1;7,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;1,7,0,-1;9,7,0,-1;7,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;11,3,1,-1;11,3,1,-1;5,3,1,-1;11,3,1,-1;11,3,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;1,7,0,-1;10,8,0,-1;11,8,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;6,9,1,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;6,9,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;11,3,1,-1;11,3,1,-1;5,3,1,-1;11,3,1,-1;11,3,1,-1;1,7,0,-1;1,7,0,-1;8,7,0,-1;8,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;10,8,0,-1;8,6,0,-1;11,3,1,-1;11,3,1,-1;11,3,1,-1;8,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;8,6,0,-1;11,3,1,-1;11,3,1,-1;11,3,1,-1;8,6,0,-1;8,6,0,-1;8,6,0,-1;8,6,0,-1;8,6,0,-1;8,6,0,-1;


6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;8,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;


6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;


6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;


6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;


6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;1,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;


6,7,0,-1;7,8,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;1,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;1,7,0,-1;10,7,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;


6,7,0,-1;6,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;1,7,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;1,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;6,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;1,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;1,7,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;6,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;3,6,0,-1;1,7,0,-1;1,7,0,-1;11,3,1,-1;11,3,1,-1;11,3,1,-1;11,3,1,-1;11,3,1,-1;1,7,0,-1;11,3,1,-1;11,3,1,-1;11,3,1,-1;11,3,1,-1;11,3,1,-1;1,7,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;6,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;11,3,1,-1;11,3,1,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;6,7,0,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;4,1,1,-1;6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;6,7,0,-1;11,3,1,-1;11,3,1,-1;11,3,1,-1;11,3,1,-1;11,3,1,-1;6,7,0,-1;7,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;8,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;1,7,0,-1;9,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;7,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;9,8,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;


6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
