6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;7,6,0,-1;11,8,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;9,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;11,8,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;10,8,0,-1;9,6,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;7,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;12,6,0,-1;13,6,0,-1;13,6,0,-1;13,6,0,-1;13,6,0,-1;13,6,0,-1;14,6,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;10,8,0,-1;8,6,0,-1;9,6,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;11,8,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;12,7,0,-1;13,7,0,-1;13,7,0,-1;13,7,0,-1;13,7,0,-1;13,7,0,-1;14,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;9,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;7,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;12,7,0,-1;13,7,0,-1;13,7,0,-1;13,7,0,-1;13,7,0,-1;13,7,0,-1;14,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;10,7,0,-1;9,8,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;7,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;12,8,0,-1;13,8,0,-1;13,8,0,-1;13,8,0,-1;13,8,0,-1;13,8,0,-1;14,8,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;9,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;7,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;10,7,0,-1;9,8,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;7,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;10,7,0,-1;9,8,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;7,8,0,-1;11,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;9,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;7,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;11,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;8,7,0,-1;10,7,0,-1;8,8,0,-1;8,8,0,-1;9,8,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;7,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;8,8,0,-1;9,8,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;6,7,0,-1;
